"","week","franchise_id","franchise_name","franchise_score","result","opponent_id","opponent_name","opponent_score","game_id","isFinalScore","isDivisional","isPlayoffs","isThirdPlaceGame","isChampionshipGame"
"377",17,1330388,"mellcrisp's DC Marauders",191.66,"WIN",1333448,"Truth and Reconciliation",83.82,"52121244",TRUE,NA,TRUE,NA,TRUE
"378",17,1171927,"jabroni33's big break",75.48,"LOSE",1315193,"maxwirt's Duchesses",90.58,"52121245",TRUE,NA,TRUE,TRUE,NA
"379",17,1175091,"Gloomydiscussions",95.78,"LOSE",1171768,"Something About Josh Allen",107.12,"52121246",TRUE,NA,NA,NA,NA
"380",17,1181168,"reallydumb4real's dumdumbs",131.72,"WIN",884499,"bjgpp’s You Only YOLO Once Superstars",84.5,"52121247",TRUE,NA,NA,NA,NA
"381",17,1333448,"Truth and Reconciliation",83.82,"LOSE",1330388,"mellcrisp's DC Marauders",191.66,"52121244",TRUE,NA,TRUE,NA,TRUE
"382",17,1315193,"maxwirt's Duchesses",90.58,"WIN",1171927,"jabroni33's big break",75.48,"52121245",TRUE,NA,TRUE,TRUE,NA
"383",17,1171768,"Something About Josh Allen",107.12,"WIN",1175091,"Gloomydiscussions",95.78,"52121246",TRUE,NA,NA,NA,NA
"384",17,884499,"bjgpp’s You Only YOLO Once Superstars",84.5,"LOSE",1181168,"reallydumb4real's dumdumbs",131.72,"52121247",TRUE,NA,NA,NA,NA
"385",1,998793,"To the 5 Burrows",105.82,"WIN",1085327,"Threat level midnight",100.1,"50883432",TRUE,TRUE,NA,NA,NA
"386",1,998466,"TBD",92.16,"LOSE",1171864,"Just got unrelegated",128.76,"50883434",TRUE,TRUE,NA,NA,NA
"387",1,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",99.02,"LOSE",1252672,"bobbum man brob",122.1,"50883436",TRUE,TRUE,NA,NA,NA
"388",1,1006211,"The Bored Ape Football Team",96.7,"LOSE",1315061,"The OzSquad",147.88,"50883433",TRUE,TRUE,NA,NA,NA
"389",1,1171809,"wafflebook's weekend warriors",174.1,"WIN",1315225,"likewhatandstuff",86.62,"50883435",TRUE,TRUE,NA,NA,NA
"390",1,885616,"Yarbles Nom Noms",136.82,"LOSE",1328789,"ZDivo’s Team (‘21)",142.38,"50883437",TRUE,TRUE,NA,NA,NA
"391",1,1085327,"Threat level midnight",100.1,"LOSE",998793,"To the 5 Burrows",105.82,"50883432",TRUE,TRUE,NA,NA,NA
"392",1,1171864,"Just got unrelegated",128.76,"WIN",998466,"TBD",92.16,"50883434",TRUE,TRUE,NA,NA,NA
"393",1,1252672,"bobbum man brob",122.1,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",99.02,"50883436",TRUE,TRUE,NA,NA,NA
"394",1,1315061,"The OzSquad",147.88,"WIN",1006211,"The Bored Ape Football Team",96.7,"50883433",TRUE,TRUE,NA,NA,NA
"395",1,1315225,"likewhatandstuff",86.62,"LOSE",1171809,"wafflebook's weekend warriors",174.1,"50883435",TRUE,TRUE,NA,NA,NA
"396",1,1328789,"ZDivo’s Team (‘21)",142.38,"WIN",885616,"Yarbles Nom Noms",136.82,"50883437",TRUE,TRUE,NA,NA,NA
"397",2,1252672,"bobbum man brob",152.06,"WIN",885616,"Yarbles Nom Noms",105.32,"50883443",TRUE,TRUE,NA,NA,NA
"398",2,1085327,"Threat level midnight",114.78,"WIN",1006211,"The Bored Ape Football Team",83.08,"50883439",TRUE,TRUE,NA,NA,NA
"399",2,1171864,"Just got unrelegated",108.2,"LOSE",1171809,"wafflebook's weekend warriors",197.8,"50883441",TRUE,TRUE,NA,NA,NA
"400",2,998793,"To the 5 Burrows",101.86,"LOSE",1315061,"The OzSquad",119.88,"50883438",TRUE,TRUE,NA,NA,NA
"401",2,998466,"TBD",90.26,"LOSE",1315225,"likewhatandstuff",148.48,"50883440",TRUE,TRUE,NA,NA,NA
"402",2,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",151.42,"WIN",1328789,"ZDivo’s Team (‘21)",109.6,"50883442",TRUE,TRUE,NA,NA,NA
"403",2,885616,"Yarbles Nom Noms",105.32,"LOSE",1252672,"bobbum man brob",152.06,"50883443",TRUE,TRUE,NA,NA,NA
"404",2,1006211,"The Bored Ape Football Team",83.08,"LOSE",1085327,"Threat level midnight",114.78,"50883439",TRUE,TRUE,NA,NA,NA
"405",2,1171809,"wafflebook's weekend warriors",197.8,"WIN",1171864,"Just got unrelegated",108.2,"50883441",TRUE,TRUE,NA,NA,NA
"406",2,1315061,"The OzSquad",119.88,"WIN",998793,"To the 5 Burrows",101.86,"50883438",TRUE,TRUE,NA,NA,NA
"407",2,1315225,"likewhatandstuff",148.48,"WIN",998466,"TBD",90.26,"50883440",TRUE,TRUE,NA,NA,NA
"408",2,1328789,"ZDivo’s Team (‘21)",109.6,"LOSE",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",151.42,"50883442",TRUE,TRUE,NA,NA,NA
"409",3,885616,"Yarbles Nom Noms",151.7,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",132.52,"50883448",TRUE,TRUE,NA,NA,NA
"410",3,1171809,"wafflebook's weekend warriors",93.48,"LOSE",998466,"TBD",116.36,"50883446",TRUE,TRUE,NA,NA,NA
"411",3,1006211,"The Bored Ape Football Team",114.26,"LOSE",998793,"To the 5 Burrows",117.1,"50883444",TRUE,TRUE,NA,NA,NA
"412",3,1085327,"Threat level midnight",91.34,"LOSE",1315061,"The OzSquad",105.2,"50883445",TRUE,TRUE,NA,NA,NA
"413",3,1171864,"Just got unrelegated",122.88,"WIN",1315225,"likewhatandstuff",75.16,"50883447",TRUE,TRUE,NA,NA,NA
"414",3,1252672,"bobbum man brob",112.46,"LOSE",1328789,"ZDivo’s Team (‘21)",131.62,"50883449",TRUE,TRUE,NA,NA,NA
"415",3,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",132.52,"LOSE",885616,"Yarbles Nom Noms",151.7,"50883448",TRUE,TRUE,NA,NA,NA
"416",3,998466,"TBD",116.36,"WIN",1171809,"wafflebook's weekend warriors",93.48,"50883446",TRUE,TRUE,NA,NA,NA
"417",3,998793,"To the 5 Burrows",117.1,"WIN",1006211,"The Bored Ape Football Team",114.26,"50883444",TRUE,TRUE,NA,NA,NA
"418",3,1315061,"The OzSquad",105.2,"WIN",1085327,"Threat level midnight",91.34,"50883445",TRUE,TRUE,NA,NA,NA
"419",3,1315225,"likewhatandstuff",75.16,"LOSE",1171864,"Just got unrelegated",122.88,"50883447",TRUE,TRUE,NA,NA,NA
"420",3,1328789,"ZDivo’s Team (‘21)",131.62,"WIN",1252672,"bobbum man brob",112.46,"50883449",TRUE,TRUE,NA,NA,NA
"421",4,1315225,"likewhatandstuff",145.38,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",65.16,"50883453",TRUE,NA,NA,NA,NA
"422",4,1171864,"Just got unrelegated",138.36,"WIN",885616,"Yarbles Nom Noms",134.86,"50883452",TRUE,NA,NA,NA,NA
"423",4,1328789,"ZDivo’s Team (‘21)",148.8,"WIN",998793,"To the 5 Burrows",90.38,"50883455",TRUE,NA,NA,NA,NA
"424",4,1252672,"bobbum man brob",155.68,"WIN",1006211,"The Bored Ape Football Team",99.06,"50883454",TRUE,NA,NA,NA,NA
"425",4,1171809,"wafflebook's weekend warriors",123.36,"LOSE",1085327,"Threat level midnight",127.42,"50883451",TRUE,NA,NA,NA,NA
"426",4,998466,"TBD",122.5,"LOSE",1315061,"The OzSquad",147.42,"50883450",TRUE,NA,NA,NA,NA
"427",4,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",65.16,"LOSE",1315225,"likewhatandstuff",145.38,"50883453",TRUE,NA,NA,NA,NA
"428",4,885616,"Yarbles Nom Noms",134.86,"LOSE",1171864,"Just got unrelegated",138.36,"50883452",TRUE,NA,NA,NA,NA
"429",4,998793,"To the 5 Burrows",90.38,"LOSE",1328789,"ZDivo’s Team (‘21)",148.8,"50883455",TRUE,NA,NA,NA,NA
"430",4,1006211,"The Bored Ape Football Team",99.06,"LOSE",1252672,"bobbum man brob",155.68,"50883454",TRUE,NA,NA,NA,NA
"431",4,1085327,"Threat level midnight",127.42,"WIN",1171809,"wafflebook's weekend warriors",123.36,"50883451",TRUE,NA,NA,NA,NA
"432",4,1315061,"The OzSquad",147.42,"WIN",998466,"TBD",122.5,"50883450",TRUE,NA,NA,NA,NA
"433",5,885616,"Yarbles Nom Noms",137.96,"WIN",998466,"TBD",97.72,"50883459",TRUE,NA,NA,NA,NA
"434",5,1328789,"ZDivo’s Team (‘21)",146.64,"WIN",1085327,"Threat level midnight",112.16,"50883461",TRUE,NA,NA,NA,NA
"435",5,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",106.26,"LOSE",1171809,"wafflebook's weekend warriors",111.88,"50883458",TRUE,NA,NA,NA,NA
"436",5,1006211,"The Bored Ape Football Team",88.62,"LOSE",1171864,"Just got unrelegated",117.94,"50883457",TRUE,NA,NA,NA,NA
"437",5,1252672,"bobbum man brob",98.06,"LOSE",1315061,"The OzSquad",155.58,"50883460",TRUE,NA,NA,NA,NA
"438",5,998793,"To the 5 Burrows",133.38,"LOSE",1315225,"likewhatandstuff",133.7,"50883456",TRUE,NA,NA,NA,NA
"439",5,998466,"TBD",97.72,"LOSE",885616,"Yarbles Nom Noms",137.96,"50883459",TRUE,NA,NA,NA,NA
"440",5,1085327,"Threat level midnight",112.16,"LOSE",1328789,"ZDivo’s Team (‘21)",146.64,"50883461",TRUE,NA,NA,NA,NA
"441",5,1171809,"wafflebook's weekend warriors",111.88,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",106.26,"50883458",TRUE,NA,NA,NA,NA
"442",5,1171864,"Just got unrelegated",117.94,"WIN",1006211,"The Bored Ape Football Team",88.62,"50883457",TRUE,NA,NA,NA,NA
"443",5,1315061,"The OzSquad",155.58,"WIN",1252672,"bobbum man brob",98.06,"50883460",TRUE,NA,NA,NA,NA
"444",5,1315225,"likewhatandstuff",133.7,"WIN",998793,"To the 5 Burrows",133.38,"50883456",TRUE,NA,NA,NA,NA
"445",6,1171809,"wafflebook's weekend warriors",121.52,"LOSE",998793,"To the 5 Burrows",146,"50883463",TRUE,NA,NA,NA,NA
"446",6,998466,"TBD",122.72,"WIN",1006211,"The Bored Ape Football Team",69.38,"50883462",TRUE,NA,NA,NA,NA
"447",6,885616,"Yarbles Nom Noms",121.2,"WIN",1085327,"Threat level midnight",101.26,"50883467",TRUE,NA,NA,NA,NA
"448",6,1315225,"likewhatandstuff",91.08,"WIN",1252672,"bobbum man brob",88.26,"50883465",TRUE,NA,NA,NA,NA
"449",6,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",99,"LOSE",1315061,"The OzSquad",99.96,"50883466",TRUE,NA,NA,NA,NA
"450",6,1171864,"Just got unrelegated",136.1,"WIN",1328789,"ZDivo’s Team (‘21)",73.62,"50883464",TRUE,NA,NA,NA,NA
"451",6,998793,"To the 5 Burrows",146,"WIN",1171809,"wafflebook's weekend warriors",121.52,"50883463",TRUE,NA,NA,NA,NA
"452",6,1006211,"The Bored Ape Football Team",69.38,"LOSE",998466,"TBD",122.72,"50883462",TRUE,NA,NA,NA,NA
"453",6,1085327,"Threat level midnight",101.26,"LOSE",885616,"Yarbles Nom Noms",121.2,"50883467",TRUE,NA,NA,NA,NA
"454",6,1252672,"bobbum man brob",88.26,"LOSE",1315225,"likewhatandstuff",91.08,"50883465",TRUE,NA,NA,NA,NA
"455",6,1315061,"The OzSquad",99.96,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",99,"50883466",TRUE,NA,NA,NA,NA
"456",6,1328789,"ZDivo’s Team (‘21)",73.62,"LOSE",1171864,"Just got unrelegated",136.1,"50883464",TRUE,NA,NA,NA,NA
"457",7,1085327,"Threat level midnight",114.72,"LOSE",998466,"TBD",134.42,"50883470",TRUE,NA,NA,NA,NA
"458",7,1315061,"The OzSquad",117.22,"WIN",1171809,"wafflebook's weekend warriors",113.52,"50883471",TRUE,NA,NA,NA,NA
"459",7,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",92.3,"LOSE",1171864,"Just got unrelegated",126.38,"50883472",TRUE,NA,NA,NA,NA
"460",7,998793,"To the 5 Burrows",114.24,"WIN",1252672,"bobbum man brob",99.04,"50883468",TRUE,NA,NA,NA,NA
"461",7,885616,"Yarbles Nom Noms",159.72,"WIN",1315225,"likewhatandstuff",99.66,"50883473",TRUE,NA,NA,NA,NA
"462",7,1006211,"The Bored Ape Football Team",87.4,"LOSE",1328789,"ZDivo’s Team (‘21)",97.6,"50883469",TRUE,NA,NA,NA,NA
"463",7,998466,"TBD",134.42,"WIN",1085327,"Threat level midnight",114.72,"50883470",TRUE,NA,NA,NA,NA
"464",7,1171809,"wafflebook's weekend warriors",113.52,"LOSE",1315061,"The OzSquad",117.22,"50883471",TRUE,NA,NA,NA,NA
"465",7,1171864,"Just got unrelegated",126.38,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",92.3,"50883472",TRUE,NA,NA,NA,NA
"466",7,1252672,"bobbum man brob",99.04,"LOSE",998793,"To the 5 Burrows",114.24,"50883468",TRUE,NA,NA,NA,NA
"467",7,1315225,"likewhatandstuff",99.66,"LOSE",885616,"Yarbles Nom Noms",159.72,"50883473",TRUE,NA,NA,NA,NA
"468",7,1328789,"ZDivo’s Team (‘21)",97.6,"WIN",1006211,"The Bored Ape Football Team",87.4,"50883469",TRUE,NA,NA,NA,NA
"469",8,998466,"TBD",158.86,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",108.46,"50883476",TRUE,NA,NA,NA,NA
"470",8,1171809,"wafflebook's weekend warriors",104.64,"LOSE",885616,"Yarbles Nom Noms",143.5,"50883477",TRUE,NA,NA,NA,NA
"471",8,1171864,"Just got unrelegated",124.16,"WIN",998793,"To the 5 Burrows",82.38,"50883478",TRUE,NA,NA,NA,NA
"472",8,1315225,"likewhatandstuff",151.64,"WIN",1006211,"The Bored Ape Football Team",131.38,"50883479",TRUE,NA,NA,NA,NA
"473",8,1085327,"Threat level midnight",115.94,"LOSE",1252672,"bobbum man brob",174.34,"50883474",TRUE,NA,NA,NA,NA
"474",8,1315061,"The OzSquad",125.82,"WIN",1328789,"ZDivo’s Team (‘21)",105.1,"50883475",TRUE,NA,NA,NA,NA
"475",8,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",108.46,"LOSE",998466,"TBD",158.86,"50883476",TRUE,NA,NA,NA,NA
"476",8,885616,"Yarbles Nom Noms",143.5,"WIN",1171809,"wafflebook's weekend warriors",104.64,"50883477",TRUE,NA,NA,NA,NA
"477",8,998793,"To the 5 Burrows",82.38,"LOSE",1171864,"Just got unrelegated",124.16,"50883478",TRUE,NA,NA,NA,NA
"478",8,1006211,"The Bored Ape Football Team",131.38,"LOSE",1315225,"likewhatandstuff",151.64,"50883479",TRUE,NA,NA,NA,NA
"479",8,1252672,"bobbum man brob",174.34,"WIN",1085327,"Threat level midnight",115.94,"50883474",TRUE,NA,NA,NA,NA
"480",8,1328789,"ZDivo’s Team (‘21)",105.1,"LOSE",1315061,"The OzSquad",125.82,"50883475",TRUE,NA,NA,NA,NA
"481",9,1085327,"Threat level midnight",109.28,"LOSE",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",142.72,"50883482",TRUE,NA,NA,NA,NA
"482",9,1315061,"The OzSquad",114.8,"WIN",885616,"Yarbles Nom Noms",90.92,"50883483",TRUE,NA,NA,NA,NA
"483",9,998793,"To the 5 Burrows",69.14,"LOSE",998466,"TBD",118.1,"50883480",TRUE,NA,NA,NA,NA
"484",9,1006211,"The Bored Ape Football Team",79.3,"LOSE",1171809,"wafflebook's weekend warriors",138.84,"50883481",TRUE,NA,NA,NA,NA
"485",9,1252672,"bobbum man brob",83.7,"LOSE",1171864,"Just got unrelegated",126.2,"50883484",TRUE,NA,NA,NA,NA
"486",9,1328789,"ZDivo’s Team (‘21)",137.7,"WIN",1315225,"likewhatandstuff",103.1,"50883485",TRUE,NA,NA,NA,NA
"487",9,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",142.72,"WIN",1085327,"Threat level midnight",109.28,"50883482",TRUE,NA,NA,NA,NA
"488",9,885616,"Yarbles Nom Noms",90.92,"LOSE",1315061,"The OzSquad",114.8,"50883483",TRUE,NA,NA,NA,NA
"489",9,998466,"TBD",118.1,"WIN",998793,"To the 5 Burrows",69.14,"50883480",TRUE,NA,NA,NA,NA
"490",9,1171809,"wafflebook's weekend warriors",138.84,"WIN",1006211,"The Bored Ape Football Team",79.3,"50883481",TRUE,NA,NA,NA,NA
"491",9,1171864,"Just got unrelegated",126.2,"WIN",1252672,"bobbum man brob",83.7,"50883484",TRUE,NA,NA,NA,NA
"492",9,1315225,"likewhatandstuff",103.1,"LOSE",1328789,"ZDivo’s Team (‘21)",137.7,"50883485",TRUE,NA,NA,NA,NA
"493",10,885616,"Yarbles Nom Noms",96.6,"LOSE",998793,"To the 5 Burrows",135.28,"50883491",TRUE,NA,NA,NA,NA
"494",10,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",107.06,"LOSE",1006211,"The Bored Ape Football Team",113.5,"50883490",TRUE,NA,NA,NA,NA
"495",10,1315061,"The OzSquad",161.2,"WIN",1171864,"Just got unrelegated",105.1,"50883487",TRUE,NA,NA,NA,NA
"496",10,1171809,"wafflebook's weekend warriors",139.44,"WIN",1252672,"bobbum man brob",117.3,"50883489",TRUE,NA,NA,NA,NA
"497",10,1085327,"Threat level midnight",141.14,"WIN",1315225,"likewhatandstuff",94.38,"50883486",TRUE,NA,NA,NA,NA
"498",10,998466,"TBD",87.94,"WIN",1328789,"ZDivo’s Team (‘21)",75.22,"50883488",TRUE,NA,NA,NA,NA
"499",10,998793,"To the 5 Burrows",135.28,"WIN",885616,"Yarbles Nom Noms",96.6,"50883491",TRUE,NA,NA,NA,NA
"500",10,1006211,"The Bored Ape Football Team",113.5,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",107.06,"50883490",TRUE,NA,NA,NA,NA
"501",10,1171864,"Just got unrelegated",105.1,"LOSE",1315061,"The OzSquad",161.2,"50883487",TRUE,NA,NA,NA,NA
"502",10,1252672,"bobbum man brob",117.3,"LOSE",1171809,"wafflebook's weekend warriors",139.44,"50883489",TRUE,NA,NA,NA,NA
"503",10,1315225,"likewhatandstuff",94.38,"LOSE",1085327,"Threat level midnight",141.14,"50883486",TRUE,NA,NA,NA,NA
"504",10,1328789,"ZDivo’s Team (‘21)",75.22,"LOSE",998466,"TBD",87.94,"50883488",TRUE,NA,NA,NA,NA
"505",11,998793,"To the 5 Burrows",127.72,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",107.56,"50883492",TRUE,NA,NA,NA,NA
"506",11,1006211,"The Bored Ape Football Team",102.6,"LOSE",885616,"Yarbles Nom Noms",139.1,"50883493",TRUE,NA,NA,NA,NA
"507",11,1252672,"bobbum man brob",121.78,"LOSE",998466,"TBD",145.56,"50883496",TRUE,NA,NA,NA,NA
"508",11,1171864,"Just got unrelegated",131.44,"WIN",1085327,"Threat level midnight",73.74,"50883494",TRUE,NA,NA,NA,NA
"509",11,1328789,"ZDivo’s Team (‘21)",125.58,"WIN",1171809,"wafflebook's weekend warriors",121.76,"50883497",TRUE,NA,NA,NA,NA
"510",11,1315225,"likewhatandstuff",57.2,"LOSE",1315061,"The OzSquad",94.18,"50883495",TRUE,NA,NA,NA,NA
"511",11,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",107.56,"LOSE",998793,"To the 5 Burrows",127.72,"50883492",TRUE,NA,NA,NA,NA
"512",11,885616,"Yarbles Nom Noms",139.1,"WIN",1006211,"The Bored Ape Football Team",102.6,"50883493",TRUE,NA,NA,NA,NA
"513",11,998466,"TBD",145.56,"WIN",1252672,"bobbum man brob",121.78,"50883496",TRUE,NA,NA,NA,NA
"514",11,1085327,"Threat level midnight",73.74,"LOSE",1171864,"Just got unrelegated",131.44,"50883494",TRUE,NA,NA,NA,NA
"515",11,1171809,"wafflebook's weekend warriors",121.76,"LOSE",1328789,"ZDivo’s Team (‘21)",125.58,"50883497",TRUE,NA,NA,NA,NA
"516",11,1315061,"The OzSquad",94.18,"WIN",1315225,"likewhatandstuff",57.2,"50883495",TRUE,NA,NA,NA,NA
"517",12,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",78.36,"LOSE",885616,"Yarbles Nom Noms",127.52,"50883502",TRUE,TRUE,NA,NA,NA
"518",12,998793,"To the 5 Burrows",88.6,"LOSE",1006211,"The Bored Ape Football Team",122.62,"50883498",TRUE,TRUE,NA,NA,NA
"519",12,1315061,"The OzSquad",126.46,"LOSE",1085327,"Threat level midnight",133.04,"50883499",TRUE,TRUE,NA,NA,NA
"520",12,998466,"TBD",141.46,"WIN",1171809,"wafflebook's weekend warriors",132.9,"50883500",TRUE,TRUE,NA,NA,NA
"521",12,1315225,"likewhatandstuff",105.84,"WIN",1171864,"Just got unrelegated",84.94,"50883501",TRUE,TRUE,NA,NA,NA
"522",12,1328789,"ZDivo’s Team (‘21)",165.5,"WIN",1252672,"bobbum man brob",108.58,"50883503",TRUE,TRUE,NA,NA,NA
"523",12,885616,"Yarbles Nom Noms",127.52,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",78.36,"50883502",TRUE,TRUE,NA,NA,NA
"524",12,1006211,"The Bored Ape Football Team",122.62,"WIN",998793,"To the 5 Burrows",88.6,"50883498",TRUE,TRUE,NA,NA,NA
"525",12,1085327,"Threat level midnight",133.04,"WIN",1315061,"The OzSquad",126.46,"50883499",TRUE,TRUE,NA,NA,NA
"526",12,1171809,"wafflebook's weekend warriors",132.9,"LOSE",998466,"TBD",141.46,"50883500",TRUE,TRUE,NA,NA,NA
"527",12,1171864,"Just got unrelegated",84.94,"LOSE",1315225,"likewhatandstuff",105.84,"50883501",TRUE,TRUE,NA,NA,NA
"528",12,1252672,"bobbum man brob",108.58,"LOSE",1328789,"ZDivo’s Team (‘21)",165.5,"50883503",TRUE,TRUE,NA,NA,NA
"529",13,1252672,"bobbum man brob",90.7,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",58.74,"50883508",TRUE,TRUE,NA,NA,NA
"530",13,1328789,"ZDivo’s Team (‘21)",133.1,"LOSE",885616,"Yarbles Nom Noms",156.8,"50883509",TRUE,TRUE,NA,NA,NA
"531",13,1171864,"Just got unrelegated",164.8,"WIN",998466,"TBD",91.6,"50883506",TRUE,TRUE,NA,NA,NA
"532",13,1085327,"Threat level midnight",115.26,"LOSE",998793,"To the 5 Burrows",123.14,"50883504",TRUE,TRUE,NA,NA,NA
"533",13,1315061,"The OzSquad",100.42,"LOSE",1006211,"The Bored Ape Football Team",145.78,"50883505",TRUE,TRUE,NA,NA,NA
"534",13,1315225,"likewhatandstuff",94.16,"LOSE",1171809,"wafflebook's weekend warriors",180.42,"50883507",TRUE,TRUE,NA,NA,NA
"535",13,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",58.74,"LOSE",1252672,"bobbum man brob",90.7,"50883508",TRUE,TRUE,NA,NA,NA
"536",13,885616,"Yarbles Nom Noms",156.8,"WIN",1328789,"ZDivo’s Team (‘21)",133.1,"50883509",TRUE,TRUE,NA,NA,NA
"537",13,998466,"TBD",91.6,"LOSE",1171864,"Just got unrelegated",164.8,"50883506",TRUE,TRUE,NA,NA,NA
"538",13,998793,"To the 5 Burrows",123.14,"WIN",1085327,"Threat level midnight",115.26,"50883504",TRUE,TRUE,NA,NA,NA
"539",13,1006211,"The Bored Ape Football Team",145.78,"WIN",1315061,"The OzSquad",100.42,"50883505",TRUE,TRUE,NA,NA,NA
"540",13,1171809,"wafflebook's weekend warriors",180.42,"WIN",1315225,"likewhatandstuff",94.16,"50883507",TRUE,TRUE,NA,NA,NA
"541",14,1328789,"ZDivo’s Team (‘21)",91.58,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",45.8,"50883515",TRUE,TRUE,NA,NA,NA
"542",14,1315225,"likewhatandstuff",101.26,"LOSE",998466,"TBD",123.28,"50883513",TRUE,TRUE,NA,NA,NA
"543",14,1315061,"The OzSquad",134.48,"WIN",998793,"To the 5 Burrows",105.46,"50883511",TRUE,TRUE,NA,NA,NA
"544",14,1006211,"The Bored Ape Football Team",183.66,"WIN",1085327,"Threat level midnight",84.86,"50883510",TRUE,TRUE,NA,NA,NA
"545",14,1171809,"wafflebook's weekend warriors",105.48,"WIN",1171864,"Just got unrelegated",100.56,"50883512",TRUE,TRUE,NA,NA,NA
"546",14,885616,"Yarbles Nom Noms",103.88,"WIN",1252672,"bobbum man brob",78.3,"50883514",TRUE,TRUE,NA,NA,NA
"547",14,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",45.8,"LOSE",1328789,"ZDivo’s Team (‘21)",91.58,"50883515",TRUE,TRUE,NA,NA,NA
"548",14,998466,"TBD",123.28,"WIN",1315225,"likewhatandstuff",101.26,"50883513",TRUE,TRUE,NA,NA,NA
"549",14,998793,"To the 5 Burrows",105.46,"LOSE",1315061,"The OzSquad",134.48,"50883511",TRUE,TRUE,NA,NA,NA
"550",14,1085327,"Threat level midnight",84.86,"LOSE",1006211,"The Bored Ape Football Team",183.66,"50883510",TRUE,TRUE,NA,NA,NA
"551",14,1171864,"Just got unrelegated",100.56,"LOSE",1171809,"wafflebook's weekend warriors",105.48,"50883512",TRUE,TRUE,NA,NA,NA
"552",14,1252672,"bobbum man brob",78.3,"LOSE",885616,"Yarbles Nom Noms",103.88,"50883514",TRUE,TRUE,NA,NA,NA
"553",15,885616,"Yarbles Nom Noms",122.1,"WIN",998793,"To the 5 Burrows",121.58,"51995753",TRUE,NA,TRUE,NA,NA
"554",15,998466,"TBD",109.22,"WIN",1328789,"ZDivo’s Team (‘21)",101.8,"51995752",TRUE,NA,TRUE,NA,NA
"555",15,1252672,"bobbum man brob",97.46,"WIN",881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",90.56,"51995755",TRUE,NA,NA,NA,NA
"556",15,1085327,"Threat level midnight",112.42,"LOSE",1006211,"The Bored Ape Football Team",118.12,"51995754",TRUE,NA,NA,NA,NA
"557",15,998793,"To the 5 Burrows",121.58,"LOSE",885616,"Yarbles Nom Noms",122.1,"51995753",TRUE,NA,TRUE,NA,NA
"558",15,1328789,"ZDivo’s Team (‘21)",101.8,"LOSE",998466,"TBD",109.22,"51995752",TRUE,NA,TRUE,NA,NA
"559",15,881283,"ModestRaen's SSSSHHHHAAARRRKKKSS",90.56,"LOSE",1252672,"bobbum man brob",97.46,"51995755",TRUE,NA,NA,NA,NA
"560",15,1006211,"The Bored Ape Football Team",118.12,"WIN",1085327,"Threat level midnight",112.42,"51995754",TRUE,NA,NA,NA,NA
"561",16,1315061,"The OzSquad",107.18,"LOSE",998466,"TBD",113.8,"52062432",TRUE,NA,TRUE,NA,NA
"562",16,1171864,"Just got unrelegated",115.98,"WIN",885616,"Yarbles Nom Noms",106.76,"52062433",TRUE,NA,TRUE,NA,NA
"563",16,1171809,"wafflebook's weekend warriors",79.96,"LOSE",1006211,"The Bored Ape Football Team",125.9,"52062434",TRUE,NA,NA,NA,NA
"564",16,1315225,"likewhatandstuff",88.98,"LOSE",1252672,"bobbum man brob",139.5,"52062435",TRUE,NA,NA,NA,NA
"565",16,998466,"TBD",113.8,"WIN",1315061,"The OzSquad",107.18,"52062432",TRUE,NA,TRUE,NA,NA
"566",16,885616,"Yarbles Nom Noms",106.76,"LOSE",1171864,"Just got unrelegated",115.98,"52062433",TRUE,NA,TRUE,NA,NA
